"","NVDA","MSFT","PG","CAT","WMT","AMZN","EURUSD","GBPUSD","GBPCNY","USDZAR","GBPZAR","EURZAR"
"2019-05-22",3.77765440940857,120.831916809082,91.3643951416016,107.699729919434,31.1585121154785,92.984001159668,1.1171,1.26675,8.7389,14.3649,18.2061,16.0305
"2019-05-23",3.6565318107605,119.421730041504,91.3986511230469,106.566589355469,31.0457420349121,90.7740020751953,1.1139,1.2646,8.7582,14.4599,18.2368,16.1011
"2019-05-24",3.60267210006714,119.478515625,91.3387298583984,107.124458312988,31.2926120758057,91.1640014648438,1.1187,1.2693,8.7531,14.4264,18.2905,16.1453
"2019-05-28",3.55749869346619,119.402801513672,89.4295806884766,105.982604980469,31.2164154052734,91.8215026855469,1.1192,1.26735,8.7565,14.5746,18.4566,16.3112
"2019-05-29",3.48328542709351,118.248146057129,89.1984252929688,105.886734008789,31.1249828338623,90.9595031738281,1.1156,1.2643,8.7297,14.8641,18.7823,16.5854
"2019-05-30",3.45669722557068,118.995826721191,90.1743850708008,106.20051574707,31.1463146209717,90.8160018920898,1.1134,1.2631,8.6916,14.6307,18.4903,16.2935
"2019-05-31",3.36599969863892,117.055618286133,88.1026153564453,104.431091308594,30.917724609375,88.7535018920898,1.1151,1.25805,8.6966,14.7581,18.6358,16.4574
"2019-06-03",3.32425403594971,113.421295166016,88.8645629882812,105.163261413574,31.076208114624,84.6344985961914,1.1185,1.2647,8.7193,14.5738,18.4373,16.2833
"2019-06-04",3.55335879325867,116.563484191895,89.6179351806641,106.409713745117,31.259090423584,86.4779968261719,1.1244,1.269,8.7563,14.4255,18.2547,16.2402
"2019-06-05",3.51061916351318,119.090469360352,91.3729553222656,107.316200256348,31.8260021209717,86.9250030517578,1.1257,1.27095,8.794,14.7427,18.7453,16.6224
"2019-06-06",3.57274055480957,120.973892211914,91.9294281005859,107.551559448242,32.0363006591797,87.7180023193359,1.1266,1.2691,8.8055,14.8874,18.8966,16.7319
"2019-06-07",3.61547994613647,124.362144470215,93.1194381713867,108.484199523926,32.3258438110352,90.2014999389648,1.1273,1.27165,8.8096,15.1165,19.2131,17.025
"2019-06-10",3.68828725814819,125.497871398926,93.0766143798828,109.599906921387,32.7708396911621,93.0315017700195,1.1301,1.26755,8.7944,14.8669,18.8766,16.8004
"2019-06-11",3.74593544006348,125.024658203125,93.6416778564453,110.942230224609,32.8988380432129,93.1849975585938,1.132,1.27,8.7897,14.7474,18.7366,16.6948
"2019-06-12",3.63287448883057,124.447303771973,93.8984909057617,110.785331726074,33.167064666748,92.765998840332,1.1323,1.2734,8.8016,14.7488,18.7884,16.7199
"2019-06-13",3.68406248092651,125.232856750488,94.9515228271484,110.84635925293,33.1152496337891,93.5149993896484,1.1289,1.26705,8.7789,14.8449,18.8174,16.7688
"2019-06-14",3.59411072731018,125.355895996094,95.1997756958008,110.89867401123,33.2432556152344,93.4834976196289,1.1265,1.26385,8.7293,14.8474,18.8013,16.7494
"2019-06-18",3.79886317253113,127.920722961426,93.8299942016602,113.600723266602,33.4200248718262,95.0684967041016,1.1187,1.25355,8.6579,14.6827,18.4033,16.4315
"2019-06-19",3.80482697486877,128.422393798828,94.5319976806641,113.84481048584,33.4108848571777,95.4394989013672,1.1207,1.2586,8.7142,14.5187,18.2617,16.269
"2019-06-20",3.82917928695679,129.614929199219,95.6620635986328,116.47713470459,33.6242485046387,95.9095001220703,1.1307,1.27,8.702,14.2252,18.0844,16.0659
"2019-06-21",3.7710325717926,129.633773803711,95.1997756958008,116.703773498535,33.8711395263672,95.5650024414062,1.1316,1.2663,8.7202,14.4013,18.2623,16.2821
"2019-06-24",3.79339671134949,130.400375366211,96.1671981811523,117.122138977051,33.904655456543,95.6949996948242,1.1394,1.27405,8.7426,14.271,18.1805,16.2603
"2019-06-25",3.76407480239868,126.28337097168,95.6449661254883,116.546890258789,33.7461585998535,93.9134979248047,1.1388,1.2756,8.7502,14.3015,18.253,16.2851
"2019-06-26",3.95739793777466,126.756629943848,93.9412994384766,117.802032470703,33.5754814147949,94.8915023803711,1.1362,1.2689,8.7199,14.3285,18.1642,16.2772
"2019-06-27",4.05604696273804,126.964836120605,93.9841079711914,118.107116699219,33.5571899414062,95.213996887207,1.137,1.2714,8.7164,14.1846,17.9996,16.1265
"2019-06-28",4.08089637756348,126.785018920898,93.8727951049805,118.795684814453,33.6760597229004,94.6815032958984,1.138,1.26875,8.7378,14.1487,17.9321,16.1083
"2019-07-01",4.12910270690918,128.412872314453,94.591926574707,119.065910339355,33.715690612793,96.1094970703125,1.1349,1.2637,8.665,14.1074,17.8388,15.9858
"2019-07-02",4.03119850158691,129.264663696289,95.4394989013672,118.41219329834,34.0143661499023,96.7154998779297,1.1301,1.26275,8.6559,14.2069,17.9292,16.0403
"2019-07-03",4.04412031173706,130.097564697266,97.6653900146484,118.185569763184,34.233814239502,96.9499969482422,1.1293,1.25705,8.6448,14.1303,17.7576,15.9404
"2019-07-05",3.98150181770325,129.718978881836,96.8691864013672,118.09838104248,34.130184173584,97.1455001831055,1.126,1.25475,8.6229,14.0877,17.6885,15.8698
"2019-07-08",3.90645837783813,129.624328613281,97.6397171020508,117.531806945801,34.3557357788086,97.6159973144531,1.1215,1.2523,8.6126,14.1829,17.7761,15.9317
"2019-07-09",3.90894365310669,129.151138305664,96.6637496948242,117.052421569824,34.4045066833496,99.4150009155273,1.1205,1.2465,8.5857,14.206,17.7049,15.9135
"2019-07-10",3.97727680206299,130.466674804688,97.3828659057617,115.614212036133,34.4349784851074,100.870498657227,1.122,1.247,8.5925,14.1986,17.7057,15.9365
"2019-07-11",4.13183736801147,130.987182617188,97.9222106933594,116.764778137207,34.7214889526367,100.053497314453,1.1285,1.256,8.6215,13.9502,17.4886,15.7274
"2019-07-12",4.16488361358643,131.460418701172,98.444450378418,120.599983215332,34.9287452697754,100.550003051758,1.1253,1.2532,8.6414,13.9174,17.4525,15.6773
"2019-07-15",4.1564359664917,131.460418701172,98.8639526367188,121.715675354004,35.0445556640625,101.049499511719,1.1269,1.2546,8.6078,13.8938,17.4457,15.6576
"2019-07-16",4.15171480178833,129.737915039062,99.214958190918,121.236305236816,34.9775009155273,100.495002746582,1.1223,1.2418,8.5382,13.8849,17.3048,15.6108
"2019-07-17",4.21706628799438,128.971267700195,99.2577514648438,118.307586669922,34.9287452697754,99.6015014648438,1.1215,1.2405,8.5415,13.9769,17.3419,15.6709
"2019-07-18",4.22874450683594,129.113265991211,99.4697341918945,117.575386047363,34.9653205871582,98.8949966430664,1.1216,1.24755,8.5873,13.9938,17.4677,15.729
"2019-07-19",4.18550872802734,129.302536010742,99.0992279052734,119.657089233398,34.7153816223145,98.2259979248047,1.1226,1.2543,8.6024,13.8574,17.3661,15.6007
"2019-07-22",4.25707340240479,131.015609741211,99.3490905761719,118.787521362305,34.3862190246582,99.2815017700195,1.1215,1.2468,8.599,13.9225,17.3767,15.6197
"2019-07-23",4.36491632461548,131.829528808594,98.0997009277344,121.299591064453,34.1637153625488,99.7245025634766,1.1173,1.24605,8.5557,13.8933,17.2749,15.541
"2019-07-24",4.43946218490601,133.18293762207,97.0226135253906,115.862632751465,34.1362953186035,100.040496826172,1.114,1.25185,8.5883,13.9326,17.3489,15.5195
"2019-07-25",4.30826187133789,132.681304931641,97.1690979003906,118.321990966797,34.2033309936523,98.6910018920898,1.1115,1.2495,8.5853,13.9542,17.4114,15.5324
"2019-07-26",4.35025548934937,133.769744873047,98.8579330444336,116.749755859375,34.4471664428711,97.1524963378906,1.1138,1.24285,8.5203,14.1524,17.5936,15.758
"2019-07-29",4.34404373168945,133.476333618164,99.9522399902344,118.102424621582,34.2185707092285,95.6224975585938,1.1119,1.2318,8.4292,14.2762,17.6097,15.873
"2019-07-30",4.35969734191895,132.832794189453,103.752174377441,116.776145935059,34.1545791625977,94.9264984130859,1.1154,1.21695,8.3643,14.2011,17.2543,15.8257
"2019-07-31",4.19246578216553,128.971267700195,101.710037231445,115.651840209961,33.6425361633301,93.338996887207,1.1151,1.2165,8.4299,14.1784,17.2352,15.806
"2019-08-01",4.09804248809814,130.665435791016,100.581275939941,111.365478515625,33.3377418518066,92.765998840332,1.1037,1.2103,8.3823,14.4699,17.5332,15.9813
"2019-08-02",4.00535583496094,129.56755065918,100.331405639648,109.389198303223,33.3438453674316,91.1620025634766,1.1106,1.2106,8.4146,14.7089,17.8375,16.3261
"2019-08-05",3.74693012237549,125.128746032715,97.4362182617188,106.850799560547,32.252685546875,88.2565002441406,1.1182,1.2164,8.5572,14.9185,18.0842,16.6177
"2019-08-06",3.78569340705872,127.47590637207,98.47021484375,107.228492736816,32.6946334838867,89.3915023803711,1.1187,1.2183,8.5437,14.7886,18.0162,16.5647
"2019-08-07",3.82396078109741,128.034332275391,99.5386657714844,106.086631774902,32.9780960083008,89.6699981689453,1.1202,1.2137,8.5784,14.8924,18.1032,16.6698
"2019-08-08",3.93254995346069,131.450973510742,101.193046569824,107.175773620605,33.2384338378906,91.6445007324219,1.1193,1.2152,8.5491,15.0611,18.3263,16.9083
"2019-08-12",3.76332950592041,128.517028808594,99.9780960083008,102.520553588867,32.2276840209961,89.2460021972656,1.1194,1.20865,8.5248,15.412,18.5914,17.2175
"2019-08-13",3.87763357162476,131.176498413086,101.029312133789,104.531959533691,32.8984680175781,91.2170028686523,1.1222,1.2086,8.4981,15.3524,18.5142,17.1793
"2019-08-14",3.72903823852539,127.226181030273,99.7713088989258,101.194259643555,32.5278511047363,88.1480026245117,1.1188,1.2099,8.4741,15.1626,18.2967,16.9563
"2019-08-15",3.69673562049866,126.941329956055,101.149978637695,101.229400634766,34.5156707763672,88.8059997558594,1.115,1.2093,8.5198,15.2838,18.4689,17.0399
"2019-08-16",3.96485304832458,129.267868041992,102.692321777344,102.265838623047,34.607551574707,89.6285018920898,1.1076,1.216,8.5529,15.1825,18.4119,16.8314
"2019-08-19",4.24365520477295,131.432891845703,103.605674743652,103.082695007324,34.8587226867676,90.8059997558594,1.1103,1.2123,8.5542,15.3793,18.6536,17.0757
"2019-08-20",4.17134571075439,130.340835571289,102.451072692871,102.47664642334,34.3196411132812,90.0690002441406,1.1076,1.2075,8.5642,15.3949,18.6124,17.0468
"2019-08-21",4.25483655929565,131.793716430664,102.709564208984,103.363746643066,34.3104515075684,91.177001953125,1.1104,1.2123,8.5667,15.2346,18.5093,16.918
"2019-08-22",4.26104974746704,130.834594726562,102.899124145508,103.548225402832,34.2767524719238,90.2330017089844,1.1083,1.21385,8.6787,15.2261,18.4951,16.9063
"2019-08-23",4.03641605377197,126.66593170166,101.089645385742,100.18416595459,33.9459648132324,87.4810028076172,1.1065,1.2218,8.6855,15.1411,18.4796,16.7581
"2019-08-27",4.02051210403442,128.897491455078,103.87281036377,99.5868682861328,34.4329643249512,88.0914993286133,1.1104,1.2254,8.7865,15.321,18.7651,17.0216
"2019-08-28",4.01006650924683,128.726547241211,104.605194091797,100.886817932129,34.5248565673828,88.2125015258789,1.1083,1.221,8.7543,15.2839,18.6891,16.9483
"2019-08-29",4.1538348197937,131.157485961914,104.415634155273,103.442817687988,34.9414024353027,89.3199996948242,1.1072,1.21965,8.7197,15.3438,18.714,16.9978
"2019-08-30",4.1665186882019,130.910598754883,103.597076416016,104.523178100586,34.9965324401855,88.8144989013672,1.1036,1.2178,8.7136,15.2324,18.5394,16.8151
"2019-09-03",4.08344268798828,129.182388305664,104.570739746094,102.792839050293,35.1129150390625,89.4919967651367,1.0937,1.2031,8.6788,15.2256,18.2753,16.6659
"2019-09-04",4.1976113319397,130.692230224609,106.16480255127,104.611015319824,35.5019073486328,90.0309982299805,1.1018,1.221,8.7151,14.9383,18.1501,16.4172
"2019-09-05",4.47071933746338,132.990219116211,105.777046203613,108.027786254883,35.3579521179199,92.036003112793,1.1058,1.23355,8.8158,14.7532,18.1066,16.2839
"2019-09-06",4.44360685348511,132.088073730469,105.87183380127,107.773071289062,35.1404876708984,91.6754989624023,1.1027,1.2298,8.7623,14.7806,18.1772,16.3237
"2019-09-09",4.48962306976318,130.587753295898,105.268669128418,111.769523620605,35.6305541992188,91.567497253418,1.1033,1.23755,8.7908,14.7774,18.1718,16.3098
"2019-09-10",4.55628490447998,129.220306396484,103.295478820801,114.43970489502,35.544792175293,91.0274963378906,1.104,1.2335,8.7865,14.7249,18.1617,16.2629
"2019-09-11",4.58488893508911,129.258316040039,104.493186950684,116.899078369141,35.5356025695801,91.1494979858398,1.1003,1.2354,8.7832,14.706,18.1539,16.2149
"2019-09-12",4.58339548110962,130.587753295898,105.785667419434,115.72208404541,35.8112564086914,92.1774978637695,1.0963,1.23205,8.7259,14.6038,18.0072,16.1036
"2019-09-13",4.52544164657593,130.397842407227,105.225608825684,117.505149841309,35.9674758911133,91.9670028686523,1.1096,1.24525,8.8159,14.556,18.0444,16.1295
"2019-09-16",4.48240995407104,129.457733154297,103.183471679688,116.951759338379,35.397777557373,90.3919982910156,1.1031,1.2451,8.7747,14.6588,18.2436,16.2149
"2019-09-17",4.5038013458252,130.464324951172,104.398406982422,116.091026306152,35.6856918334961,91.1275024414062,1.1026,1.2404,8.8521,14.7536,18.3151,16.2599
"2019-09-18",4.47668743133545,131.537353515625,104.613815307617,115.12483215332,35.8847770690918,90.8730010986328,1.1053,1.2463,8.8442,14.6349,18.2395,16.1745
"2019-09-19",4.40107536315918,133.958770751953,105.036033630371,114.290374755859,35.869457244873,91.0749969482422,1.1067,1.24505,8.8589,14.6649,18.3128,16.2164
"2019-09-20",4.2953634262085,132.41096496582,105.328994750977,112.568809509277,35.8296318054199,89.7080001831055,1.103,1.2501,8.8638,14.7992,18.5627,16.362
"2019-09-23",4.34883975982666,132.126083374023,106.17342376709,112.797187805176,36.0256614685059,89.2649993896484,1.0985,1.24295,8.8437,14.9592,18.6017,16.4274
"2019-09-25",4.43316173553467,132.335006713867,106.001091003418,111.207389831543,36.2860107421875,88.4164962768555,1.0982,1.2417,8.8249,14.989,18.6524,16.4887
"2019-09-26",4.41102313995361,132.505935668945,107.112617492676,111.01416015625,36.233943939209,86.9919967651367,1.0938,1.23425,8.7935,15.0776,18.5884,16.4933
"2019-09-27",4.2722315788269,130.787170410156,107.336654663086,111.189842224121,36.2798843383789,86.2724990844727,1.0935,1.23065,8.7638,15.071,18.5231,16.4674
"2019-09-30",4.32968854904175,132.021621704102,107.17293548584,110.943893432617,36.3503303527832,86.7955017089844,1.0889,1.2301,8.8004,15.1971,18.7061,16.6173
"2019-10-01",4.32794666290283,130.160446166992,106.716262817383,107.483207702637,36.0961227416992,86.7825012207031,1.0898,1.2303,8.7366,15.2187,18.6969,16.5747
"2019-10-02",4.30406904220581,127.862434387207,104.329467773438,105.366394042969,35.566234588623,85.6614990234375,1.0925,1.22525,8.7945,15.3802,18.8662,16.786
"2019-10-03",4.5097713470459,129.410293579102,104.898162841797,105.436653137207,35.6244239807129,86.2210006713867,1.0951,1.22925,8.8682,15.1585,18.6366,16.6099
"2019-10-04",4.52618789672852,131.157485961914,106.845512390137,106.315002441406,36.1910514831543,86.9824981689453,1.0979,1.2336,8.7874,15.1643,18.7075,16.6406
"2019-10-07",4.58488893508911,130.207901000977,105.846008300781,105.621124267578,35.9062156677246,86.6330032348633,1.0993,1.233,8.8067,15.1291,18.5997,16.5905
"2019-10-08",4.408287525177,128.830993652344,104.200233459473,103.618492126465,36.0134162902832,85.2754974365234,1.0986,1.2218,8.7219,15.1579,18.5897,16.651
"2019-10-09",4.49484634399414,131.271530151367,105.104957580566,104.909637451172,36.4269027709961,86.0995025634766,1.0981,1.2224,8.713,15.2138,18.665,16.7146
"2019-10-10",4.55255270004272,132.088073730469,105.070510864258,107.764289855957,36.6351737976074,86.0130004882812,1.103,1.2246,8.7359,15.1102,18.4828,16.6424
"2019-10-11",4.62617921829224,132.638854980469,104.338088989258,112.779640197754,36.8281402587891,86.5960006713867,1.1043,1.25625,8.9945,14.9319,18.5917,16.4363
"2019-10-15",4.88436222076416,134.43359375,100.986251831055,115.089683532715,36.6106796264648,88.3690032958984,1.1007,1.2647,9.046,14.8059,18.7428,16.322
"2019-10-16",4.8306360244751,133.332046508789,101.27059173584,114.351875305176,36.5769882202148,88.8714981079102,1.1025,1.27575,9.0869,15.0037,19.0907,16.5544
"2019-10-17",4.83262586593628,132.648361206055,101.137046813965,116.003189086914,36.7056350708008,89.3740005493164,1.1113,1.2878,9.0867,14.8467,18.986,16.4487
"2019-10-18",4.7381067276001,130.483322143555,101.86547088623,115.711036682129,36.4912300109863,87.8755035400391,1.1144,1.2895,9.1331,14.7875,19.0774,16.4571
"2019-10-21",4.87540769577026,131.451873779297,103.261596679688,117.056602478027,36.6749992370605,89.2829971313477,1.1173,1.29785,9.1826,14.7532,19.1836,16.4882
"2019-10-22",4.86545896530151,129.495712280273,105.949783325195,118.349075317383,36.6259918212891,88.2864990234375,1.113,1.2958,9.1358,14.7396,19.0738,16.4155
"2019-10-23",4.85252380371094,130.321853637695,106.660865783691,119.809753417969,36.555549621582,88.1084976196289,1.1123,1.28615,9.1041,14.6475,18.8388,16.2924
"2019-10-24",4.89654970169067,132.885772705078,108.213081359863,118.490730285645,36.4789733886719,89.0390014648438,1.1128,1.28915,9.0814,14.6354,18.8775,16.2841
"2019-10-25",5.08757543563843,133.635940551758,106.877662658691,123.695999145508,36.4605941772461,88.0664978027344,1.1107,1.2833,9.0671,14.6299,18.7899,16.2677
"2019-10-28",5.14354133605957,136.92155456543,107.077087402344,123.988128662109,36.5157203674316,88.8539962768555,1.1087,1.28315,9.0867,14.5531,18.6847,16.143
"2019-10-29",5.04728174209595,135.63005065918,107.181159973145,125.112350463867,35.881706237793,88.135498046875,1.1095,1.2851,9.1173,14.5509,18.6921,16.1275
"2019-10-30",5.04927158355713,137.320327758789,108.343154907227,124.235984802246,36.1726875305176,88.9994964599609,1.1106,1.2895,9.0793,14.6283,18.8295,16.2623
"2019-10-31",5.00002288818359,136.142868041992,107.970283508301,121.987442016602,35.915397644043,88.8330001831055,1.1154,1.29595,9.1063,15.0823,19.5271,16.8364
"2019-11-01",5.03907299041748,136.475219726562,107.415283203125,127.909759521484,36.0256614685059,89.5719985961914,1.1139,1.2964,9.1105,15.0719,19.5384,16.8149
"2019-11-04",5.23582029342651,137.263366699219,103.252914428711,130.060943603516,36.0103492736816,90.2330017089844,1.1158,1.29195,9.0729,14.8356,19.1906,16.5491
"2019-11-05",5.21368503570557,137.177932739258,103.105514526367,129.574066162109,36.405460357666,90.0855026245117,1.1109,1.2908,9.0168,14.7391,19.0016,16.4135
"2019-11-06",5.16443586349487,136.798080444336,104.336883544922,128.795028686523,36.6014823913574,89.7884979248047,1.109,1.2885,9.0077,14.7845,19.0483,16.3804
"2019-11-07",5.18209362030029,136.988006591797,103.729866027832,130.140625,36.8250732421875,89.4100036621094,1.1077,1.28275,8.9454,14.7737,19.0034,16.3611
"2019-11-08",5.16816663742065,138.602325439453,103.79923248291,131.158630371094,36.5831184387207,89.2939987182617,1.1034,1.2803,8.9485,14.7749,18.9325,16.3189
"2019-11-11",5.1781153678894,138.744720458984,103.478385925293,131.017013549805,36.4605941772461,88.5824966430664,1.1041,1.28315,9.023,14.9281,19.1079,16.4559
"2019-11-12",5.21368503570557,139.656372070312,103.426345825195,129.547470092773,36.4850959777832,88.9000015258789,1.1015,1.2835,8.9958,14.8794,19.0933,16.4008
"2019-11-13",5.18781518936157,139.884246826172,104.623039245605,127.909759521484,37.0547904968262,87.6555023193359,1.1006,1.2833,9.0159,14.9449,19.1803,16.4409
"2019-11-14",5.21816062927246,140.596435546875,104.492965698242,126.980239868164,36.9537200927734,87.7300033569336,1.0997,1.28365,9.025,14.945,19.1908,16.4552
"2019-11-15",5.0788722038269,142.410140991211,104.527641296387,128.635696411133,36.4085235595703,86.9745025634766,1.1034,1.2878,9.0369,14.785,19.029,16.2923
"2019-11-18",5.28009605407715,142.76155090332,105.69832611084,127.113052368164,36.8312034606934,87.6265029907227,1.1061,1.2948,9.1081,14.7425,19.0923,16.3126
"2019-11-19",5.17338991165161,142.808990478516,105.290756225586,126.750091552734,36.7209396362305,87.6395034790039,1.1077,1.29385,9.0864,14.7539,19.1189,16.3303
"2019-11-20",5.25273513793945,142.561264038086,106.045188903809,125.280555725098,36.4881591796875,87.276496887207,1.1059,1.2896,9.0821,14.8254,19.1411,16.4043
"2019-11-21",5.22786140441895,142.427856445312,104.354217529297,126.909461975098,36.7117538452148,86.7354965209961,1.1091,1.29515,9.0843,14.7526,19.0847,16.3444
"2019-11-22",5.245521068573,142.532653808594,104.310859680176,127.369781494141,36.5586090087891,87.286003112793,1.1058,1.2878,9.0337,14.5949,18.8669,16.1712
"2019-11-25",5.50221490859985,144.095245361328,104.501640319824,129.618316650391,36.4238433837891,88.6920013427734,1.1008,1.28725,9.0799,14.6994,18.9152,16.2076
"2019-11-26",5.39749765396118,144.857543945312,106.019195556641,129.326187133789,36.5065383911133,89.8470001220703,1.102,1.2873,9.0276,14.8174,19.0804,16.3214
"2019-11-27",5.43234634399414,145.133880615234,105.585586547852,128.972091674805,36.3748321533203,90.9254989624023,1.1009,1.289,9.0486,14.762,18.9588,16.25
"2019-12-02",5.20857000350952,142.494567871094,106.418067932129,126.555366516113,36.5340995788574,89.0800018310547,1.1023,1.2918,9.0945,14.6861,18.9722,16.1796
"2019-12-03",5.16899299621582,142.265914916992,106.61750793457,123.988128662109,36.3472709655762,88.4980010986328,1.1071,1.29925,9.1742,14.5691,18.9115,16.1477
"2019-12-04",5.21280097961426,142.780395507812,107.987640380859,124.04126739502,36.3533897399902,88.0345001220703,1.1081,1.3062,9.239,14.6129,19.0457,16.1977
"2019-12-05",5.19587564468384,142.85661315918,108.06566619873,124.864517211914,36.5072288513184,87.0240020751953,1.1094,1.3135,9.267,14.5918,19.1787,16.1772
"2019-12-06",5.28125333786011,144.590744018555,107.692779541016,126.342880249023,36.8518142700195,87.5800018310547,1.1094,1.313,9.2191,14.6419,19.2336,16.262
"2019-12-09",5.28125333786011,144.219161987305,108.282470703125,126.440269470215,36.7225952148438,87.4755020141602,1.1075,1.3169,9.2597,14.6524,19.2906,16.2136
"2019-12-10",5.3263087272644,144.000015258789,107.762161254883,126.475685119629,36.654899597168,86.9605026245117,1.1077,1.31765,9.2629,14.6624,19.2753,16.2357
"2019-12-11",5.40994262695312,144.543151855469,108.100357055664,127.475997924805,36.6118278503418,87.4359970092773,1.1075,1.31495,9.2745,14.7509,19.3554,16.3469
"2019-12-12",5.57746267318726,146.010498046875,108.022300720215,129.936996459961,36.845645904541,88.0165023803711,1.1137,1.318,9.1582,14.6747,19.3846,16.3396
"2019-12-13",5.57547235488892,147.239593505859,108.802764892578,128.830429077148,37.0087203979492,88.0469970703125,1.1174,1.3389,9.3198,14.5008,19.4398,16.2032
"2019-12-17",5.68250608444214,147.392074584961,108.664016723633,129.574066162109,37.3132934570312,89.5329971313477,1.1162,1.3207,9.193,14.484,19.1015,16.1258
"2019-12-18",5.71287536621094,147.087188720703,107.536697387695,130.237976074219,36.8764228820801,89.2014999389648,1.1115,1.318,9.1511,14.4242,18.9159,16.0606
"2019-12-19",5.86097860336304,148.363952636719,108.325820922852,128.378952026367,36.9441108703613,89.6139984130859,1.1117,1.3093,9.1329,14.3126,18.7739,15.925
"2019-12-20",5.95830535888672,149.983764648438,108.707359313965,130.636322021484,37.0087203979492,89.3249969482422,1.1097,1.30195,9.1425,14.2105,18.5099,15.8057
"2019-12-23",5.94461488723755,149.983764648438,108.308464050293,131.459594726562,36.6210632324219,89.6500015258789,1.1075,1.2982,9.0642,14.2591,18.5653,15.8041
"2019-12-27",5.89607524871826,151.460632324219,109.340393066406,131.264862060547,36.7933387756348,93.4899978637695,1.1153,1.3079,9.1598,14.1058,18.3812,15.7103
"2019-12-30",5.78282022476196,150.155227661133,107.935577392578,130.592086791992,36.7348976135254,92.3444976806641,1.1189,1.31215,9.1627,13.9709,18.3151,15.6446
"2020-01-02",5.97174644470215,153.042327880859,107.016403198242,133.25666809082,36.5933685302734,94.9004974365234,1.1193,1.31985,9.1851,13.9923,18.4923,15.6826
"2020-01-03",5.8761625289917,151.136657714844,106.296653747559,131.406524658203,36.2703247070312,93.7484970092773,1.1147,1.3057,9.1045,14.2243,18.6566,15.8701
"2020-01-06",5.90080595016479,151.527328491211,106.444068908691,131.317993164062,36.1964797973633,95.1439971923828,1.1194,1.3155,9.1783,14.3193,18.7211,15.9897
"2020-01-07",5.97224378585815,150.145736694336,105.785011291504,129.582885742188,35.8611335754395,95.3430023193359,1.1172,1.31475,9.1123,14.1799,18.7153,15.8573
"2020-01-08",5.98344564437866,152.537322998047,106.235969543457,130.733734130859,35.7380714416504,94.598503112793,1.1115,1.3108,9.0969,14.2698,18.7633,15.8908
"2020-01-09",6.04915952682495,154.442932128906,107.39794921875,130.406173706055,36.1072654724121,95.0524978637695,1.111,1.30165,9.0441,14.1313,18.5198,15.7076
"2020-01-10",6.08151865005493,153.728317260742,107.502014160156,129.361602783203,35.8057479858398,94.1579971313477,1.1091,1.30735,9.036,14.2363,18.6062,15.8052
"2020-01-13",6.27218866348267,155.576797485352,108.291122436523,129.972396850586,35.651927947998,94.5650024414062,1.1126,1.2967,8.9456,14.3475,18.6445,15.9573
"2020-01-14",6.15519762039185,154.481033325195,108.126358032227,129.848480224609,35.7442169189453,93.4720001220703,1.1115,1.2998,8.9557,14.4688,18.7689,16.1153
"2020-01-15",6.11263465881348,155.481567382812,109.227653503418,128.865859985352,35.4673233032227,93.1009979248047,1.1142,1.3012,8.9727,14.4073,18.7482,16.026
"2020-01-16",6.19626951217651,158.330459594727,109.323043823242,130.901885986328,35.6580772399902,93.8970031738281,1.1169,1.3061,8.986,14.3822,18.776,16.0491
"2020-01-17",6.20498132705688,159.216567993164,109.617904663086,131.739883422852,35.3688659667969,93.2360000610352,1.1108,1.3038,8.9365,14.3698,18.7964,16.0022
"2020-01-21",6.17162704467773,158.644866943359,109.340393066406,130.019424438477,35.5626945495605,94.5999984741211,1.1115,1.306,9.0164,14.569,18.9528,16.157
"2020-01-22",6.22564172744751,157.882629394531,109.531158447266,127.148864746094,35.7196044921875,94.3730010986328,1.1088,1.30995,9.0725,14.4858,18.8989,16.0474
"2020-01-23",6.29409265518188,158.854507446289,109.030479431152,127.255874633789,35.63037109375,94.2289962768555,1.1091,1.3124,9.0992,14.3017,18.7889,15.8563
"2020-01-24",6.23485136032104,157.253799438477,109.161308288574,125.143089294434,35.1873512268066,93.0820007324219,1.1035,1.30885,9.0638,14.3595,18.8505,15.8845
"2020-01-27",5.97896528244019,154.623992919922,109.641098022461,120.997817993164,35.6457748413086,91.4169998168945,1.1025,1.3083,9.0562,14.5207,18.9873,16.0178
"2020-01-28",6.1723747253418,157.653961181641,109.93766784668,121.898170471191,35.8734397888184,92.6624984741211,1.1005,1.3014,9.0055,14.6031,18.9994,16.0868
"2020-01-29",6.11188650131226,160.112228393555,109.091529846191,121.042404174805,35.6550025939941,92.9000015258789,1.1001,1.3015,9.0173,14.5661,18.9578,16.0337
"2020-01-30",6.11860752105713,164.628601074219,109.867889404297,120.676864624023,35.8672866821289,93.5339965820312,1.1029,1.30735,9.0867,14.6841,19.0622,16.1753
"2020-01-31",5.88512372970581,162.198913574219,108.707710266113,117.093223571777,35.2242698669434,100.435997009277,1.1052,1.31265,9.1415,14.8455,19.507,16.3709
"2020-02-03",5.98220062255859,166.15315246582,109.135131835938,115.684707641602,35.1565856933594,100.209999084473,1.1066,1.30555,9.1362,14.9742,19.6724,16.5817
"2020-02-04",6.15146350860596,171.622344970703,109.614929199219,119.018753051758,35.4642486572266,102.483497619629,1.1048,1.30135,9.1148,14.7731,19.1607,16.3317
